subject_id,rt,is_correct,response_text,target,angle,targetFreq,outer_loop_iteration
rk5braqynq,2086,1,grah,grah,60,HF,NA
rk5braqynq,1791,1,noobda,noobda,105,LF,NA
rk5braqynq,1713,1,gorm,gorm,285,LF,NA
rk5braqynq,1616,1,blit,blit,15,HF,NA
rk5braqynq,1685,1,pim,pim,150,LF,NA
rk5braqynq,1219,1,gled,gled,330,LF,NA
rm3afavs1n,6050,1,clate,clate,285,LF,NA
rm3afavs1n,2890,1,noom,noom,330,LF,NA
rm3afavs1n,2712,1,gled,gled,240,HF,NA
rm3afavs1n,3436,1,noobda,noobda,195,HF,NA
rm3afavs1n,3095,1,blit,blit,60,HF,NA
rm3afavs1n,2881,1,grah,grah,105,LF,NA
rm3afavs1n,2689,1,gorm,gorm,15,HF,NA
rm3afavs1n,2939,1,pim,pim,150,LF,NA
roqq1j0nv4,4804,1,blit,blit,195,HF,NA
roqq1j0nv4,6839,1,clate,clate,330,LF,NA
roqq1j0nv4,4534,1,grah,grah,60,HF,NA
roqq1j0nv4,4108,1,pim,pim,285,LF,NA
roqq1j0nv4,4384,1,gled,gled,105,LF,NA
roqq1j0nv4,3936,1,gorm,gorm,240,HF,NA
roqq1j0nv4,3136,1,noom,noom,15,HF,NA
roqq1j0nv4,4239,0,gled,noobda,150,LF,NA
rpkh5x8bf6,3543,1,noom,noom,240,HF,NA
rpkh5x8bf6,5503,1,gled,gled,150,LF,NA
rpkh5x8bf6,2518,1,clate,clate,330,LF,NA
rpkh5x8bf6,3247,1,gorm,gorm,285,LF,NA
rpkh5x8bf6,3887,1,grah,grah,15,HF,NA
rpkh5x8bf6,1615,1,pim,pim,105,LF,NA
rpkh5x8bf6,2423,1,noobda,noobda,60,HF,NA
rpkh5x8bf6,2230,1,blit,blit,195,HF,NA
rrleebwj9o,2926,1,noom,noom,105,LF,NA
rrleebwj9o,2134,1,pim,pim,15,HF,NA
rrleebwj9o,5823,1,gorm,gorm,60,HF,NA
rrleebwj9o,9233,0,gled,noobda,330,LF,NA
rrleebwj9o,4042,0,gorm,gled,285,LF,NA
rrleebwj9o,6263,1,blit,blit,150,LF,NA
rrleebwj9o,1843,1,clate,clate,240,HF,NA
rrleebwj9o,3910,1,grah,grah,195,HF,NA
rwhv0k3los,3550,1,blit,blit,330,LF,NA
rwhv0k3los,3272,1,noobda,noobda,285,LF,NA
rwhv0k3los,7782,0,gleh,gled,195,HF,NA
rwhv0k3los,2359,1,grah,grah,15,HF,NA
rwhv0k3los,1855,1,pim,pim,240,HF,NA
rwhv0k3los,5467,1,noom,noom,150,LF,NA
rwhv0k3los,2053,1,gorm,gorm,105,LF,NA
rwhv0k3los,3111,1,clate,clate,60,HF,NA
rwlakvyq7s,3952,1,gorm,gorm,285,LF,NA
rwlakvyq7s,1854,1,gled,gled,240,HF,NA
rwlakvyq7s,4071,1,noobda,noobda,60,HF,NA
rwlakvyq7s,1708,1,pim,pim,15,HF,NA
rwlakvyq7s,2365,0,bilt,blit,150,LF,NA
rwlakvyq7s,1126,1,clate,clate,195,HF,NA
rwlakvyq7s,2655,1,grah,grah,330,LF,NA
rwlakvyq7s,2053,1,noom,noom,105,LF,NA
sgc84aq1sm,6265,1,clate,clate,15,HF,NA
sgc84aq1sm,4661,1,gled,gled,330,LF,NA
sgc84aq1sm,6837,1,gorm,gorm,285,LF,NA
sgc84aq1sm,5166,1,grah,grah,60,HF,NA
sgc84aq1sm,10948,0,nodba,blit,195,HF,NA
sgc84aq1sm,3423,1,pim,pim,150,LF,NA
sgc84aq1sm,4559,1,noom,noom,105,LF,NA
sgc84aq1sm,7764,0,nodba,noobda,240,HF,NA
snhn166p3p,4488,1,clate,clate,285,LF,NA
snhn166p3p,3501,1,blit,blit,15,HF,NA
snhn166p3p,5664,1,gorm,gorm,60,HF,NA
snhn166p3p,6254,1,noom,noom,150,LF,NA
snhn166p3p,4664,1,pim,pim,195,HF,NA
snhn166p3p,8733,1,noobda,noobda,240,HF,NA
snhn166p3p,4535,1,grah,grah,330,LF,NA
snhn166p3p,5791,1,gled,gled,105,LF,NA
sq7084c0uf,2365,1,pim,pim,150,LF,NA
sq7084c0uf,4044,0,grah,blit,240,HF,NA
sq7084c0uf,1957,1,grah,grah,195,HF,NA
sq7084c0uf,2514,0,noomba,gorm,330,LF,NA
sq7084c0uf,2332,0,geld,gled,15,HF,NA
sq7084c0uf,1924,1,noom,noom,60,HF,NA
sq7084c0uf,3587,0,geld,noobda,285,LF,NA
sq7084c0uf,1770,1,clate,clate,105,LF,NA
sxlxa1f5y9,6658,1,grah,grah,60,HF,NA
sxlxa1f5y9,6205,1,noobda,noobda,105,LF,NA
sxlxa1f5y9,3130,1,gled,gled,15,HF,NA
sxlxa1f5y9,7781,1,pim,pim,285,LF,NA
sxlxa1f5y9,4776,1,noom,noom,195,HF,NA
sxlxa1f5y9,3521,1,blit,blit,330,LF,NA
sxlxa1f5y9,6732,0,goon,gorm,150,LF,NA
sxlxa1f5y9,3639,0,clat,clate,240,HF,NA
sycm940zx9,6291,1,gorm,gorm,195,HF,NA
sycm940zx9,2738,1,gled,gled,105,LF,NA
sycm940zx9,8312,1,noobda,noobda,15,HF,NA
sycm940zx9,4517,1,pim,pim,240,HF,NA
sycm940zx9,3053,1,grah,grah,60,HF,NA
sycm940zx9,3008,1,noom,noom,285,LF,NA
sycm940zx9,2916,0,grate,clate,330,LF,NA
sycm940zx9,2684,1,blit,blit,150,LF,NA
t498zt4avz,4206,1,gled,gled,15,HF,NA
t498zt4avz,2403,1,pim,pim,60,HF,NA
t498zt4avz,8660,0,gorm,grah,330,LF,NA
t498zt4avz,3537,1,noom,noom,195,HF,NA
t498zt4avz,2309,1,blit,blit,240,HF,NA
t498zt4avz,4921,1,noobda,noobda,285,LF,NA
t498zt4avz,16995,1,gorm,gorm,105,LF,NA
t498zt4avz,2024,1,clate,clate,150,LF,NA
tbehp3kn4l,5224,1,gorm,gorm,285,LF,NA
tbehp3kn4l,3208,1,gled,gled,105,LF,NA
tbehp3kn4l,4520,1,grah,grah,330,LF,NA
tbehp3kn4l,2319,1,noobda,noobda,15,HF,NA
tbehp3kn4l,5546,1,blit,blit,150,LF,NA
tbehp3kn4l,2392,1,noom,noom,240,HF,NA
tbehp3kn4l,3287,1,clate,clate,195,HF,NA
tbehp3kn4l,4682,0,noobda,pim,60,HF,NA
tfzy1aa702,6882,0,cled,gled,15,HF,NA
tfzy1aa702,5605,0,gorm,noom,150,LF,NA
tfzy1aa702,3170,1,clate,clate,60,HF,NA
tfzy1aa702,2582,1,gorm,gorm,105,LF,NA
tfzy1aa702,2714,1,blit,blit,195,HF,NA
tfzy1aa702,6387,0,gled,grah,330,LF,NA
tfzy1aa702,2324,1,pim,pim,240,HF,NA
tfzy1aa702,3194,1,noobda,noobda,285,LF,NA
tgsptksq5v,2769,1,gled,gled,105,LF,NA
tgsptksq5v,2026,1,pim,pim,150,LF,NA
tgsptksq5v,2028,1,blit,blit,195,HF,NA
tgsptksq5v,2138,1,noobda,noobda,15,HF,NA
tgsptksq5v,3213,1,gorm,gorm,330,LF,NA
tgsptksq5v,2164,1,grah,grah,240,HF,NA
tgsptksq5v,4178,0,gorm,noom,285,LF,NA
tgsptksq5v,2123,1,clate,clate,60,HF,NA
tmccsd2nbz,4382,1,gled,gled,240,HF,NA
tmccsd2nbz,2872,1,noobda,noobda,330,LF,NA
tmccsd2nbz,1799,1,pim,pim,15,HF,NA
tmccsd2nbz,4147,1,noom,noom,105,LF,NA
tmccsd2nbz,3891,0,gram,gorm,285,LF,NA
tmccsd2nbz,2446,1,blit,blit,195,HF,NA
tmccsd2nbz,2526,1,grah,grah,60,HF,NA
tmccsd2nbz,6026,1,clate,clate,150,LF,NA
ttzedhf22d,4437,1,noom,noom,15,HF,NA
ttzedhf22d,1561,1,clate,clate,240,HF,NA
ttzedhf22d,3556,1,gorm,gorm,105,LF,NA
ttzedhf22d,1741,1,gled,gled,195,HF,NA
ttzedhf22d,3229,1,noobda,noobda,150,LF,NA
ttzedhf22d,3352,1,grah,grah,285,LF,NA
ttzedhf22d,1765,1,blit,blit,330,LF,NA
ttzedhf22d,1758,1,pim,pim,60,HF,NA
tyx17br3pl,4880,0,gret,gled,240,HF,NA
tyx17br3pl,4824,1,gorm,gorm,105,LF,NA
tyx17br3pl,1672,1,noom,noom,285,LF,NA
tyx17br3pl,1978,1,noobda,noobda,195,HF,NA
tyx17br3pl,1589,1,blit,blit,330,LF,NA
tyx17br3pl,1235,1,pim,pim,15,HF,NA
tyx17br3pl,2869,0,gret,grah,150,LF,NA
tyx17br3pl,1953,1,clate,clate,60,HF,NA
u040fwsztl,5958,1,noom,noom,150,LF,NA
u040fwsztl,3836,1,clate,clate,60,HF,NA
u040fwsztl,3797,0,noobda,pim,240,HF,NA
u040fwsztl,5489,1,blit,blit,105,LF,NA
u040fwsztl,3492,1,grah,grah,330,LF,NA
u040fwsztl,3718,1,gled,gled,285,LF,NA
u040fwsztl,3021,0,grom,gorm,15,HF,NA
u040fwsztl,9020,1,noobda,noobda,195,HF,NA
ubjojzl2ka,2402,1,gorm,gorm,240,HF,NA
ubjojzl2ka,1701,0,gleb,gled,195,HF,NA
ubjojzl2ka,1804,1,clate,clate,330,LF,NA
ubjojzl2ka,1819,1,noobda,noobda,15,HF,NA
ubjojzl2ka,1757,1,blit,blit,105,LF,NA
ubjojzl2ka,1676,1,grah,grah,60,HF,NA
ubjojzl2ka,2342,1,pim,pim,150,LF,NA
ubjojzl2ka,1957,1,noom,noom,285,LF,NA
ucfq24h48j,6011,0,greh,grah,240,HF,NA
ucfq24h48j,2864,1,noom,noom,60,HF,NA
ucfq24h48j,2431,1,pim,pim,330,LF,NA
ucfq24h48j,3010,0,cleat,clate,195,HF,NA
ucfq24h48j,3732,0,grom,gorm,15,HF,NA
ucfq24h48j,2841,1,blit,blit,150,LF,NA
ucfq24h48j,3569,1,noobda,noobda,105,LF,NA
ucfq24h48j,2692,0,pim,gled,285,LF,NA
ufpf2j3316,6138,1,clate,clate,105,LF,NA
ufpf2j3316,2542,1,noom,noom,195,HF,NA
ufpf2j3316,3566,1,noobda,noobda,15,HF,NA
ufpf2j3316,2699,1,gorm,gorm,150,LF,NA
ufpf2j3316,3265,1,pim,pim,60,HF,NA
ufpf2j3316,2601,1,grah,grah,285,LF,NA
ufpf2j3316,4933,1,gled,gled,240,HF,NA
ufpf2j3316,1902,1,blit,blit,330,LF,NA
ugddgrcue1,2190,1,noom,noom,195,HF,NA
ugddgrcue1,2125,1,noobda,noobda,60,HF,NA
ugddgrcue1,2641,1,gled,gled,150,LF,NA
ugddgrcue1,1708,1,grah,grah,240,HF,NA
ugddgrcue1,1583,1,clate,clate,105,LF,NA
ugddgrcue1,1818,1,blit,blit,330,LF,NA
ugddgrcue1,1549,1,pim,pim,285,LF,NA
ugddgrcue1,5381,0,norm,gorm,15,HF,NA
usc0o5oc82,3522,0,grah,gorm,60,HF,NA
usc0o5oc82,1895,0,grah,gled,285,LF,NA
usc0o5oc82,2509,1,noom,noom,240,HF,NA
usc0o5oc82,2801,0,noom,pim,105,LF,NA
usc0o5oc82,2134,0,grah,blit,15,HF,NA
usc0o5oc82,10546,0,noom,noobda,150,LF,NA
usc0o5oc82,5677,0,grah,clate,195,HF,NA
usc0o5oc82,1969,0,pim,grah,330,LF,NA
uubbwlzaxh,4358,1,pim,pim,195,HF,NA
uubbwlzaxh,5786,1,noobda,noobda,150,LF,NA
uubbwlzaxh,3513,1,gorm,gorm,60,HF,NA
uubbwlzaxh,5899,0,gorm,gled,105,LF,NA
uubbwlzaxh,5127,0,grah,blit,330,LF,NA
uubbwlzaxh,3274,1,grah,grah,15,HF,NA
uubbwlzaxh,3831,1,noom,noom,240,HF,NA
uubbwlzaxh,3827,0,blit,clate,285,LF,NA
v0ts2y4y2k,3952,1,noom,noom,150,LF,NA
v0ts2y4y2k,6953,1,grah,grah,330,LF,NA
v0ts2y4y2k,3353,1,pim,pim,15,HF,NA
v0ts2y4y2k,2242,1,blit,blit,60,HF,NA
v0ts2y4y2k,2955,1,noobda,noobda,105,LF,NA
v0ts2y4y2k,3450,1,clate,clate,285,LF,NA
v0ts2y4y2k,3007,0,grom,gorm,240,HF,NA
v0ts2y4y2k,3935,1,gled,gled,195,HF,NA
v9najnws3y,9369,1,grah,grah,330,LF,NA
v9najnws3y,6719,1,pim,pim,150,LF,NA
v9najnws3y,7857,1,clate,clate,60,HF,NA
v9najnws3y,7850,1,noobda,noobda,15,HF,NA
v9najnws3y,8867,1,gorm,gorm,285,LF,NA
v9najnws3y,6637,1,gled,gled,105,LF,NA
v9najnws3y,9291,1,blit,blit,240,HF,NA
v9najnws3y,9582,1,noom,noom,195,HF,NA
vc2eq0f8f5,4321,1,blit,blit,150,LF,NA
vc2eq0f8f5,3977,0,noomda,noobda,195,HF,NA
vc2eq0f8f5,1768,1,gorm,gorm,105,LF,NA
vc2eq0f8f5,3797,0,glem,gled,60,HF,NA
vc2eq0f8f5,2741,1,noom,noom,240,HF,NA
vc2eq0f8f5,2351,1,clate,clate,330,LF,NA
vc2eq0f8f5,936,1,pim,pim,285,LF,NA
vc2eq0f8f5,2028,1,grah,grah,15,HF,NA
ve05k9mzol,2149,1,grah,grah,60,HF,NA
ve05k9mzol,1864,1,pim,pim,240,HF,NA
ve05k9mzol,3710,1,noobda,noobda,150,LF,NA
ve05k9mzol,1497,1,clate,clate,105,LF,NA
ve05k9mzol,2301,1,blit,blit,285,LF,NA
ve05k9mzol,2888,1,noom,noom,15,HF,NA
ve05k9mzol,2269,1,gorm,gorm,330,LF,NA
ve05k9mzol,2504,1,gled,gled,195,HF,NA
vkdca2f9kr,5737,1,clate,clate,150,LF,NA
vkdca2f9kr,4834,1,grah,grah,240,HF,NA
vkdca2f9kr,6012,1,blit,blit,195,HF,NA
vkdca2f9kr,3284,1,gled,gled,285,LF,NA
vkdca2f9kr,4059,1,gorm,gorm,105,LF,NA
vkdca2f9kr,3134,1,noom,noom,15,HF,NA
vkdca2f9kr,2804,1,pim,pim,330,LF,NA
vkdca2f9kr,4954,1,noobda,noobda,60,HF,NA
w69wwtke6m,2995,1,gorm,gorm,150,LF,NA
w69wwtke6m,3010,1,noom,noom,285,LF,NA
w69wwtke6m,2336,1,noobda,noobda,105,LF,NA
w69wwtke6m,1674,1,blit,blit,240,HF,NA
w69wwtke6m,1821,1,pim,pim,330,LF,NA
w69wwtke6m,1820,1,clate,clate,195,HF,NA
w69wwtke6m,1755,1,grah,grah,60,HF,NA
w69wwtke6m,1286,1,gled,gled,15,HF,NA
w8rytda2wn,3631,1,blit,blit,105,LF,NA
w8rytda2wn,14058,0,neem,noom,330,LF,NA
w8rytda2wn,5231,1,gled,gled,60,HF,NA
w8rytda2wn,3113,1,clate,clate,285,LF,NA
w8rytda2wn,4194,1,noobda,noobda,195,HF,NA
w8rytda2wn,3152,1,grah,grah,15,HF,NA
w8rytda2wn,2600,1,pim,pim,150,LF,NA
w8rytda2wn,3146,1,gorm,gorm,240,HF,NA
wcwktwucuq,8134,1,clate,clate,285,LF,NA
wcwktwucuq,2263,1,pim,pim,15,HF,NA
wcwktwucuq,3531,1,noom,noom,195,HF,NA
wcwktwucuq,4318,1,gled,gled,240,HF,NA
wcwktwucuq,3599,1,gorm,gorm,105,LF,NA
wcwktwucuq,3861,1,blit,blit,60,HF,NA
wcwktwucuq,3083,1,grah,grah,150,LF,NA
wcwktwucuq,4489,1,noobda,noobda,330,LF,NA
wq0es8yup3,5128,1,noobda,noobda,240,HF,NA
wq0es8yup3,5686,1,grah,grah,150,LF,NA
wq0es8yup3,3302,1,clate,clate,195,HF,NA
wq0es8yup3,3630,1,gled,gled,15,HF,NA
wq0es8yup3,3791,1,gorm,gorm,105,LF,NA
wq0es8yup3,3407,1,pim,pim,60,HF,NA
wq0es8yup3,3615,1,noom,noom,285,LF,NA
wq0es8yup3,4013,0,glit,blit,330,LF,NA
x00p8gqg12,6915,1,noom,noom,150,LF,NA
x00p8gqg12,6286,0,norm,grah,60,HF,NA
x00p8gqg12,6933,0,noomda,noobda,105,LF,NA
x00p8gqg12,5444,1,gorm,gorm,195,HF,NA
x00p8gqg12,2203,1,clate,clate,240,HF,NA
x00p8gqg12,2781,0,glem,gled,330,LF,NA
x00p8gqg12,15469,0,norb,blit,285,LF,NA
x00p8gqg12,3294,0,glim,pim,15,HF,NA
xnh52jthk3,9134,1,clate,clate,330,LF,NA
xnh52jthk3,4673,1,pim,pim,240,HF,NA
xnh52jthk3,4809,1,grah,grah,105,LF,NA
xnh52jthk3,5113,1,gorm,gorm,150,LF,NA
xnh52jthk3,6091,1,gled,gled,195,HF,NA
xnh52jthk3,7188,1,noom,noom,15,HF,NA
xnh52jthk3,6523,1,noobda,noobda,285,LF,NA
xnh52jthk3,5703,1,blit,blit,60,HF,NA
xpm7oory0n,9363,1,noobda,noobda,195,HF,NA
xpm7oory0n,7887,1,pim,pim,60,HF,NA
xpm7oory0n,4590,1,grah,grah,105,LF,NA
xpm7oory0n,15230,1,noom,noom,15,HF,NA
xpm7oory0n,2256,1,blit,blit,240,HF,NA
xpm7oory0n,3983,1,clate,clate,330,LF,NA
xpm7oory0n,3935,1,gled,gled,285,LF,NA
xpm7oory0n,5613,1,gorm,gorm,150,LF,NA
ybqymvb2ux,2716,1,pim,pim,105,LF,NA
ybqymvb2ux,2442,0,blat,blit,150,LF,NA
ybqymvb2ux,1938,0,NA,gled,285,LF,NA
ybqymvb2ux,2154,1,noobda,noobda,330,LF,NA
ybqymvb2ux,1618,1,clate,clate,15,HF,NA
ybqymvb2ux,943,0,NA,grah,60,HF,NA
ybqymvb2ux,1739,1,noom,noom,195,HF,NA
ybqymvb2ux,366,0,NA,gorm,240,HF,NA
ym8mwaxsnp,4068,1,grah,grah,60,HF,NA
ym8mwaxsnp,2458,1,gled,gled,330,LF,NA
ym8mwaxsnp,2780,1,pim,pim,285,LF,NA
ym8mwaxsnp,2982,1,blit,blit,150,LF,NA
ym8mwaxsnp,3146,1,clate,clate,105,LF,NA
ym8mwaxsnp,2339,1,noom,noom,240,HF,NA
ym8mwaxsnp,2851,1,noobda,noobda,15,HF,NA
ym8mwaxsnp,1768,1,gorm,gorm,195,HF,NA
ynd121jspy,3477,1,grah,grah,285,LF,NA
ynd121jspy,2875,1,blit,blit,240,HF,NA
ynd121jspy,2273,1,pim,pim,105,LF,NA
ynd121jspy,2509,1,gled,gled,195,HF,NA
ynd121jspy,3080,1,noobda,noobda,60,HF,NA
ynd121jspy,3050,1,clate,clate,150,LF,NA
ynd121jspy,2195,1,noom,noom,330,LF,NA
ynd121jspy,2401,1,gorm,gorm,15,HF,NA
yrjlzegnoj,6473,1,noobda,noobda,15,HF,NA
yrjlzegnoj,3654,1,noom,noom,105,LF,NA
yrjlzegnoj,3464,1,blit,blit,150,LF,NA
yrjlzegnoj,4829,1,grah,grah,285,LF,NA
yrjlzegnoj,3272,1,pim,pim,330,LF,NA
yrjlzegnoj,4454,1,gled,gled,195,HF,NA
yrjlzegnoj,30093,1,clate,clate,240,HF,NA
yrjlzegnoj,4934,1,gorm,gorm,60,HF,NA
ytw1pqq2qh,4774,1,grah,grah,285,LF,NA
ytw1pqq2qh,4424,1,gorm,gorm,60,HF,NA
ytw1pqq2qh,4316,1,noobda,noobda,15,HF,NA
ytw1pqq2qh,2560,1,clate,clate,240,HF,NA
ytw1pqq2qh,4997,1,pim,pim,330,LF,NA
ytw1pqq2qh,4520,1,noom,noom,195,HF,NA
ytw1pqq2qh,3895,0,gled,blit,105,LF,NA
ytw1pqq2qh,2645,0,blit,gled,150,LF,NA
z2jrbz4zof,2340,1,gorm,gorm,60,HF,NA
z2jrbz4zof,2715,1,grah,grah,240,HF,NA
z2jrbz4zof,5676,1,noobda,noobda,150,LF,NA
z2jrbz4zof,4291,1,clate,clate,195,HF,NA
z2jrbz4zof,2548,1,pim,pim,15,HF,NA
z2jrbz4zof,2845,0,gled,noom,330,LF,NA
z2jrbz4zof,6827,1,blit,blit,105,LF,NA
z2jrbz4zof,3196,1,gled,gled,285,LF,NA
z41az9tn39,3311,1,grah,grah,330,LF,NA
z41az9tn39,2107,1,blit,blit,195,HF,NA
z41az9tn39,3363,0,glet,gled,285,LF,NA
z41az9tn39,2494,1,clate,clate,150,LF,NA
z41az9tn39,1928,1,pim,pim,240,HF,NA
z41az9tn39,1849,1,gorm,gorm,15,HF,NA
z41az9tn39,2023,1,noobda,noobda,60,HF,NA
z41az9tn39,2155,1,noom,noom,105,LF,NA
z8zdkp7dgw,4802,1,blit,blit,150,LF,NA
z8zdkp7dgw,2496,1,gorm,gorm,330,LF,NA
z8zdkp7dgw,2274,1,gled,gled,285,LF,NA
z8zdkp7dgw,2971,1,grah,grah,195,HF,NA
z8zdkp7dgw,1717,1,noom,noom,60,HF,NA
z8zdkp7dgw,1987,1,noobda,noobda,15,HF,NA
z8zdkp7dgw,3015,1,clate,clate,105,LF,NA
z8zdkp7dgw,2097,1,pim,pim,240,HF,NA
z9o3zakd1d,5360,1,blit,blit,330,LF,NA
z9o3zakd1d,6770,1,gled,gled,240,HF,NA
z9o3zakd1d,4141,1,noobda,noobda,15,HF,NA
z9o3zakd1d,3858,1,clate,clate,285,LF,NA
z9o3zakd1d,3637,1,noom,noom,150,LF,NA
z9o3zakd1d,4640,1,pim,pim,105,LF,NA
z9o3zakd1d,6283,1,grah,grah,60,HF,NA
z9o3zakd1d,4780,0,noom,gorm,195,HF,NA
zbjy6wmfqm,2778,0,grah,gorm,60,HF,NA
zbjy6wmfqm,1661,1,blit,blit,240,HF,NA
zbjy6wmfqm,4492,1,grah,grah,285,LF,NA
zbjy6wmfqm,2970,1,noobda,noobda,105,LF,NA
zbjy6wmfqm,1547,1,noom,noom,15,HF,NA
zbjy6wmfqm,1464,1,pim,pim,195,HF,NA
zbjy6wmfqm,1941,1,gled,gled,150,LF,NA
zbjy6wmfqm,1896,1,clate,clate,330,LF,NA
zc16eafb5s,4144,1,grah,grah,195,HF,NA
zc16eafb5s,2778,1,noobda,noobda,60,HF,NA
zc16eafb5s,2831,1,clate,clate,330,LF,NA
zc16eafb5s,2290,1,blit,blit,240,HF,NA
zc16eafb5s,11539,1,gorm,gorm,285,LF,NA
zc16eafb5s,1660,1,pim,pim,15,HF,NA
zc16eafb5s,2337,1,noom,noom,150,LF,NA
zc16eafb5s,2415,1,gled,gled,105,LF,NA
zebb16z02e,3923,1,clate,clate,285,LF,NA
zebb16z02e,2595,1,grah,grah,150,LF,NA
zebb16z02e,4917,1,blit,blit,15,HF,NA
zebb16z02e,1874,1,noom,noom,60,HF,NA
zebb16z02e,1960,1,gorm,gorm,240,HF,NA
zebb16z02e,2695,1,noobda,noobda,195,HF,NA
zebb16z02e,4095,1,gled,gled,105,LF,NA
zebb16z02e,2925,1,pim,pim,330,LF,NA
zp8syw708r,4831,1,pim,pim,150,LF,NA
zp8syw708r,5001,1,blit,blit,15,HF,NA
zp8syw708r,3938,1,gled,gled,240,HF,NA
zp8syw708r,2010,1,grah,grah,60,HF,NA
zp8syw708r,3567,1,noobda,noobda,105,LF,NA
zp8syw708r,1933,1,clate,clate,195,HF,NA
zp8syw708r,3116,1,noom,noom,330,LF,NA
zp8syw708r,7445,0,noom,gorm,285,LF,NA
ztmh65qfym,4170,1,pim,pim,60,HF,NA
ztmh65qfym,3972,1,noom,noom,105,LF,NA
ztmh65qfym,4777,1,clate,clate,195,HF,NA
ztmh65qfym,4778,1,gled,gled,15,HF,NA
ztmh65qfym,3392,1,grah,grah,285,LF,NA
ztmh65qfym,3520,1,gorm,gorm,330,LF,NA
ztmh65qfym,3412,1,blit,blit,150,LF,NA
ztmh65qfym,5269,1,noobda,noobda,240,HF,NA
zz1m5zysfx,5363,0,NA,blit,195,HF,NA
zz1m5zysfx,5253,1,pim,pim,240,HF,NA
zz1m5zysfx,10424,0,noomda,noobda,285,LF,NA
zz1m5zysfx,3604,1,noom,noom,330,LF,NA
zz1m5zysfx,14248,1,gorm,gorm,15,HF,NA
zz1m5zysfx,3688,0,NA,grah,105,LF,NA
zz1m5zysfx,5012,0,gleb,gled,60,HF,NA
zz1m5zysfx,3788,1,clate,clate,150,LF,NA
