subject_id,is_correct,response_text,target,angle,targetFreq,rt,outer_loop_iteration
l8dgboszuf,1,noom,noom,105,LF,2388,2
lg0e4y4x2p,1,noobda,noobda,195,HF,8869,1
lg0e4y4x2p,1,pim,pim,150,LF,7337,1
lg0e4y4x2p,1,noom,noom,105,LF,6629,1
lg0e4y4x2p,1,clate,clate,285,LF,5466,1
lg0e4y4x2p,1,gorm,gorm,330,LF,5202,1
lg0e4y4x2p,1,gled,gled,240,HF,7671,1
lg0e4y4x2p,0,gleh,grah,60,HF,6892,1
lg0e4y4x2p,0,bilt,blit,15,HF,7154,1
lg0e4y4x2p,1,pim,pim,150,LF,5033,2
lg0e4y4x2p,1,grah,grah,60,HF,5014,2
lg0e4y4x2p,0,greh,gled,240,HF,27832,2
lg0e4y4x2p,1,blit,blit,15,HF,13444,2
lg0e4y4x2p,0,noomba,noobda,195,HF,11118,2
lg0e4y4x2p,1,gorm,gorm,330,LF,4491,2
lg0e4y4x2p,1,clate,clate,285,LF,6424,2
lg0e4y4x2p,1,noom,noom,105,LF,4514,2
lg0e4y4x2p,1,noom,noom,105,LF,4448,3
lg0e4y4x2p,1,clate,clate,285,LF,4445,3
lg0e4y4x2p,1,grah,grah,60,HF,9407,3
lg0e4y4x2p,0,gord,gorm,330,LF,22772,3
lg0e4y4x2p,1,blit,blit,15,HF,4301,3
lg0e4y4x2p,1,pim,pim,150,LF,4697,3
lg0e4y4x2p,1,gled,gled,240,HF,5215,3
lg0e4y4x2p,0,noomba,noobda,195,HF,5227,3
lg0e4y4x2p,0,noomba,noobda,195,HF,16250,4
lg0e4y4x2p,1,noom,noom,105,LF,4622,4
lg0e4y4x2p,1,gorm,gorm,330,LF,4518,4
lg0e4y4x2p,1,gled,gled,240,HF,5712,4
lg0e4y4x2p,1,clate,clate,285,LF,4190,4
lg0e4y4x2p,1,blit,blit,15,HF,4635,4
lg0e4y4x2p,1,pim,pim,150,LF,4700,4
lg0e4y4x2p,1,grah,grah,60,HF,6291,4
lg0e4y4x2p,1,grah,grah,60,HF,5314,5
lg0e4y4x2p,1,gled,gled,240,HF,9860,5
lg0e4y4x2p,1,clate,clate,285,LF,4091,5
lg0e4y4x2p,1,gorm,gorm,330,LF,3577,5
lg0e4y4x2p,1,noobda,noobda,195,HF,4811,5
lg0e4y4x2p,1,blit,blit,15,HF,3925,5
lg0e4y4x2p,1,pim,pim,150,LF,4126,5
lg0e4y4x2p,1,noom,noom,105,LF,4042,5
lut80uamlw,0,gorm,clate,195,HF,13713,1
lut80uamlw,0,blit,gled,60,HF,25424,1
lut80uamlw,1,gorm,gorm,240,HF,7835,1
lut80uamlw,1,grah,grah,330,LF,8451,1
lut80uamlw,0,clate,blit,150,LF,11910,1
lut80uamlw,1,noobda,noobda,15,HF,10490,1
lut80uamlw,1,noom,noom,105,LF,4415,1
lut80uamlw,1,pim,pim,285,LF,4644,1
lut80uamlw,1,noobda,noobda,15,HF,9681,2
lut80uamlw,1,gorm,gorm,240,HF,5131,2
lut80uamlw,1,blit,blit,150,LF,6472,2
lut80uamlw,1,grah,grah,330,LF,10953,2
lut80uamlw,1,clate,clate,195,HF,24592,2
lut80uamlw,1,noom,noom,105,LF,3788,2
lut80uamlw,1,gled,gled,60,HF,7434,2
lut80uamlw,1,pim,pim,285,LF,5926,2
lw5un5a8bq,0,blit,grah,105,LF,3385,1
lw5un5a8bq,1,pim,pim,15,HF,1855,1
lw5un5a8bq,1,noom,noom,240,HF,1999,1
lw5un5a8bq,0,glah,gorm,330,LF,4859,1
lw5un5a8bq,1,blit,blit,150,LF,1851,1
lw5un5a8bq,0,glah,gled,285,LF,3708,1
lw5un5a8bq,1,clate,clate,60,HF,3654,1
lw5un5a8bq,0,noom,noobda,195,HF,2089,1
lw5un5a8bq,0,blit,grah,105,LF,2926,2
lw5un5a8bq,1,clate,clate,60,HF,2261,2
lw5un5a8bq,1,noom,noom,240,HF,2325,2
lw5un5a8bq,1,blit,blit,150,LF,2753,2
lw5un5a8bq,1,noobda,noobda,195,HF,2173,2
lw5un5a8bq,0,glit,gorm,330,LF,4545,2
lw5un5a8bq,1,pim,pim,15,HF,2139,2
lw5un5a8bq,0,glit,gled,285,LF,2418,2
lw5un5a8bq,1,clate,clate,60,HF,2306,3
lw5un5a8bq,0,gorm,blit,150,LF,2841,3
lw5un5a8bq,0,glit,gorm,330,LF,5649,3
lw5un5a8bq,1,noom,noom,240,HF,2339,3
lw5un5a8bq,0,blit,grah,105,LF,2112,3
lw5un5a8bq,0,glit,gled,285,LF,1914,3
lw5un5a8bq,1,noobda,noobda,195,HF,2234,3
lw5un5a8bq,1,pim,pim,15,HF,1932,3
lw5un5a8bq,0,blit,grah,105,LF,2960,4
lw5un5a8bq,1,pim,pim,15,HF,1658,4
lw5un5a8bq,1,clate,clate,60,HF,1698,4
lw5un5a8bq,0,glit,blit,150,LF,5273,4
lw5un5a8bq,1,noom,noom,240,HF,2328,4
lw5un5a8bq,1,gorm,gorm,330,LF,2020,4
lw5un5a8bq,1,noobda,noobda,195,HF,2426,4
lw5un5a8bq,0,gorm,gled,285,LF,2351,4
lw5un5a8bq,1,grah,grah,105,LF,2791,5
lw5un5a8bq,1,pim,pim,15,HF,2766,5
lw5un5a8bq,1,noom,noom,240,HF,2972,5
lw5un5a8bq,0,grah,gled,285,LF,3443,5
lw5un5a8bq,1,noobda,noobda,195,HF,2600,5
lw5un5a8bq,1,clate,clate,60,HF,2172,5
lw5un5a8bq,0,glit,blit,150,LF,4262,5
lw5un5a8bq,1,gorm,gorm,330,LF,1970,5
lw5un5a8bq,1,grah,grah,105,LF,1426,6
lw5un5a8bq,1,noom,noom,240,HF,2269,6
lw5un5a8bq,1,blit,blit,150,LF,1796,6
lw5un5a8bq,1,gorm,gorm,330,LF,2080,6
lw5un5a8bq,1,pim,pim,15,HF,1754,6
lw5un5a8bq,0,gorm,gled,285,LF,4156,6
lw5un5a8bq,1,noobda,noobda,195,HF,3859,6
lw5un5a8bq,1,clate,clate,60,HF,2044,6
lw5un5a8bq,1,gorm,gorm,330,LF,1939,7
lw5un5a8bq,0,blit,grah,105,LF,2166,7
lw5un5a8bq,1,clate,clate,60,HF,2742,7
lw5un5a8bq,1,blit,blit,150,LF,2724,7
lw5un5a8bq,1,noobda,noobda,195,HF,2094,7
lw5un5a8bq,1,pim,pim,15,HF,2192,7
lw5un5a8bq,1,gled,gled,285,LF,2296,7
lw5un5a8bq,1,noom,noom,240,HF,2666,7
lw5un5a8bq,1,noobda,noobda,195,HF,2508,8
lw5un5a8bq,1,gled,gled,285,LF,1929,8
lw5un5a8bq,1,blit,blit,150,LF,1813,8
lw5un5a8bq,1,noom,noom,240,HF,2727,8
lw5un5a8bq,1,grah,grah,105,LF,2539,8
lw5un5a8bq,1,gorm,gorm,330,LF,3592,8
lw5un5a8bq,1,pim,pim,15,HF,1575,8
lw5un5a8bq,1,clate,clate,60,HF,1416,8
m0hw20twym,1,pim,pim,240,HF,3474,1
m0hw20twym,0,clate,gled,60,HF,1808,1
m0hw20twym,0,noom,grah,195,HF,3978,1
m0hw20twym,1,clate,clate,15,HF,1843,1
m0hw20twym,0,grim,blit,330,LF,3936,1
m0hw20twym,0,noobda,noom,285,LF,3020,1
m0hw20twym,0,pim,noobda,150,LF,2501,1
m0hw20twym,0,grim,gorm,105,LF,3509,1
m0hw20twym,0,pim,grah,195,HF,2797,2
m0hw20twym,1,noobda,noobda,150,LF,2534,2
m0hw20twym,1,pim,pim,240,HF,3108,2
m0hw20twym,0,glem,noom,285,LF,2754,2
m0hw20twym,0,glem,blit,330,LF,3782,2
m0hw20twym,1,clate,clate,15,HF,2344,2
m0hw20twym,0,clate,gled,60,HF,2997,2
m0hw20twym,0,pim,gorm,105,LF,1192,2
m0hw20twym,1,noom,noom,285,LF,3260,3
m0hw20twym,0,grah,blit,330,LF,2493,3
m0hw20twym,1,pim,pim,240,HF,3056,3
m0hw20twym,1,noobda,noobda,150,LF,4618,3
m0hw20twym,0,clate,gled,60,HF,2051,3
m0hw20twym,0,pim,grah,195,HF,2416,3
m0hw20twym,0,glad,clate,15,HF,3076,3
m0hw20twym,0,noobda,gorm,105,LF,3245,3
m0hw20twym,1,noom,noom,285,LF,9474,4
m0hw20twym,0,pim,gorm,105,LF,4551,4
m0hw20twym,1,gled,gled,60,HF,4438,4
m0hw20twym,0,pim,noobda,150,LF,4911,4
m0hw20twym,1,clate,clate,15,HF,7370,4
m0hw20twym,1,pim,pim,240,HF,4763,4
m0hw20twym,0,clate,blit,330,LF,6969,4
m0hw20twym,1,grah,grah,195,HF,4094,4
m0hw20twym,1,blit,blit,330,LF,7754,5
m0hw20twym,1,gorm,gorm,105,LF,8124,5
m0hw20twym,0,clate,gled,60,HF,3614,5
m0hw20twym,1,clate,clate,15,HF,1905,5
m0hw20twym,1,grah,grah,195,HF,3705,5
m0hw20twym,1,noobda,noobda,150,LF,8669,5
m0hw20twym,1,noom,noom,285,LF,2744,5
m0hw20twym,1,pim,pim,240,HF,3732,5
m0hw20twym,1,noom,noom,285,LF,6277,6
m0hw20twym,1,blit,blit,330,LF,9406,6
m0hw20twym,1,gled,gled,60,HF,12579,6
m0hw20twym,1,pim,pim,240,HF,4657,6
m0hw20twym,1,clate,clate,15,HF,6204,6
m0hw20twym,1,grah,grah,195,HF,5923,6
m0hw20twym,1,gorm,gorm,105,LF,9997,6
m0hw20twym,1,noobda,noobda,150,LF,4018,6
m7hxohvhpd,1,gorm,gorm,195,HF,8636,1
m7hxohvhpd,1,clate,clate,150,LF,10183,1
m7hxohvhpd,1,pim,pim,330,LF,6067,1
m7hxohvhpd,1,gled,gled,105,LF,7294,1
m7hxohvhpd,0,pim,noom,285,LF,20205,1
m7hxohvhpd,1,blit,blit,15,HF,7371,1
m7hxohvhpd,0,gled,grah,60,HF,6573,1
m7hxohvhpd,1,noobda,noobda,240,HF,5011,1
m7hxohvhpd,1,grah,grah,60,HF,5559,2
m7hxohvhpd,1,noom,noom,285,LF,4068,2
m7hxohvhpd,1,noobda,noobda,240,HF,4531,2
m7hxohvhpd,1,gorm,gorm,195,HF,4278,2
m7hxohvhpd,0,glit,blit,15,HF,3778,2
m7hxohvhpd,1,gled,gled,105,LF,5315,2
m7hxohvhpd,1,pim,pim,330,LF,5886,2
m7hxohvhpd,1,clate,clate,150,LF,8056,2
m7hxohvhpd,1,gorm,gorm,195,HF,9223,3
m7hxohvhpd,1,gled,gled,105,LF,4914,3
m7hxohvhpd,1,noobda,noobda,240,HF,4683,3
m7hxohvhpd,1,pim,pim,330,LF,3674,3
m7hxohvhpd,1,noom,noom,285,LF,2992,3
m7hxohvhpd,0,glit,blit,15,HF,3380,3
m7hxohvhpd,1,grah,grah,60,HF,3538,3
m7hxohvhpd,1,clate,clate,150,LF,8077,3
m7hxohvhpd,1,pim,pim,330,LF,5475,4
m7hxohvhpd,1,gled,gled,105,LF,3741,4
m7hxohvhpd,1,grah,grah,60,HF,3027,4
m7hxohvhpd,1,blit,blit,15,HF,6653,4
m7hxohvhpd,1,gorm,gorm,195,HF,3807,4
m7hxohvhpd,1,clate,clate,150,LF,5573,4
m7hxohvhpd,1,noobda,noobda,240,HF,3485,4
m7hxohvhpd,1,noom,noom,285,LF,3186,4
mb4dkxtuzz,1,noobda,noobda,195,HF,10518,1
mb4dkxtuzz,1,blit,blit,60,HF,4970,1
mb4dkxtuzz,1,gled,gled,105,LF,14908,1
mb4dkxtuzz,1,pim,pim,285,LF,4545,1
mb4dkxtuzz,0,noobda,gorm,240,HF,19111,1
mb4dkxtuzz,0,gled,clate,150,LF,7749,1
mb4dkxtuzz,0,norm,noom,330,LF,17470,1
mb4dkxtuzz,0,gleh,grah,15,HF,3587,1
mb4dkxtuzz,1,grah,grah,15,HF,4285,2
mb4dkxtuzz,1,gorm,gorm,240,HF,4129,2
mb4dkxtuzz,1,clate,clate,150,LF,6889,2
mb4dkxtuzz,0,norm,noom,330,LF,12245,2
mb4dkxtuzz,1,gled,gled,105,LF,10551,2
mb4dkxtuzz,1,blit,blit,60,HF,8121,2
mb4dkxtuzz,1,pim,pim,285,LF,4509,2
mb4dkxtuzz,1,noobda,noobda,195,HF,4667,2
mb4dkxtuzz,1,blit,blit,60,HF,5145,3
mb4dkxtuzz,1,noom,noom,330,LF,11832,3
mb4dkxtuzz,1,noobda,noobda,195,HF,4759,3
mb4dkxtuzz,1,gled,gled,105,LF,9335,3
mb4dkxtuzz,1,gorm,gorm,240,HF,4018,3
mb4dkxtuzz,1,pim,pim,285,LF,3539,3
mb4dkxtuzz,1,clate,clate,150,LF,9750,3
mb4dkxtuzz,1,grah,grah,15,HF,4269,3
md4nd5vy4r,1,gled,gled,285,LF,6651,1
md4nd5vy4r,0,grah,pim,150,LF,5559,1
md4nd5vy4r,1,noobda,noobda,330,LF,4231,1
md4nd5vy4r,1,clate,clate,60,HF,2677,1
md4nd5vy4r,1,blit,blit,15,HF,1475,1
md4nd5vy4r,1,noom,noom,240,HF,2871,1
md4nd5vy4r,0,grom,grah,105,LF,7118,1
md4nd5vy4r,1,gorm,gorm,195,HF,3860,1
md4nd5vy4r,1,gled,gled,285,LF,10979,2
md4nd5vy4r,1,noom,noom,240,HF,8039,2
md4nd5vy4r,1,pim,pim,150,LF,6561,2
md4nd5vy4r,0,noombda,noobda,330,LF,5235,2
md4nd5vy4r,1,grah,grah,105,LF,10940,2
md4nd5vy4r,1,clate,clate,60,HF,2100,2
md4nd5vy4r,1,blit,blit,15,HF,2271,2
md4nd5vy4r,1,gorm,gorm,195,HF,8538,2
md4nd5vy4r,1,grah,grah,105,LF,3285,3
md4nd5vy4r,1,gled,gled,285,LF,2667,3
md4nd5vy4r,1,noom,noom,240,HF,3331,3
md4nd5vy4r,1,gorm,gorm,195,HF,2374,3
md4nd5vy4r,1,pim,pim,150,LF,1581,3
md4nd5vy4r,1,blit,blit,15,HF,2493,3
md4nd5vy4r,1,clate,clate,60,HF,2578,3
md4nd5vy4r,1,noobda,noobda,330,LF,3243,3
mftfh25yjq,1,noobda,noobda,285,LF,10191,1
mftfh25yjq,1,pim,pim,195,HF,3680,1
mftfh25yjq,1,noom,noom,60,HF,3456,1
mftfh25yjq,1,grah,grah,15,HF,2897,1
mftfh25yjq,1,gled,gled,150,LF,7036,1
mftfh25yjq,1,clate,clate,105,LF,5903,1
mftfh25yjq,1,gorm,gorm,330,LF,8672,1
mftfh25yjq,1,blit,blit,240,HF,5258,1
mw1d0eppzd,1,gorm,gorm,240,HF,6269,1
mw1d0eppzd,1,pim,pim,195,HF,2328,1
mw1d0eppzd,1,noobda,noobda,105,LF,3851,1
mw1d0eppzd,0,gled,clate,285,LF,2598,1
mw1d0eppzd,1,noom,noom,15,HF,2397,1
mw1d0eppzd,1,blit,blit,60,HF,3137,1
mw1d0eppzd,0,noobda,grah,150,LF,2811,1
mw1d0eppzd,1,gled,gled,330,LF,2411,1
mw1d0eppzd,1,gorm,gorm,240,HF,3410,2
mw1d0eppzd,1,pim,pim,195,HF,2881,2
mw1d0eppzd,1,noom,noom,15,HF,1956,2
mw1d0eppzd,1,clate,clate,285,LF,2181,2
mw1d0eppzd,0,grah,noobda,105,LF,3633,2
mw1d0eppzd,0,noobda,grah,150,LF,3275,2
mw1d0eppzd,1,blit,blit,60,HF,4774,2
mw1d0eppzd,0,grah,gled,330,LF,8775,2
mw1d0eppzd,1,noobda,noobda,105,LF,3190,3
mw1d0eppzd,0,noom,gled,330,LF,2766,3
mw1d0eppzd,1,gorm,gorm,240,HF,6361,3
mw1d0eppzd,0,noobda,grah,150,LF,2720,3
mw1d0eppzd,1,noom,noom,15,HF,2966,3
mw1d0eppzd,1,pim,pim,195,HF,2352,3
mw1d0eppzd,1,clate,clate,285,LF,2693,3
mw1d0eppzd,1,blit,blit,60,HF,2219,3
mw1d0eppzd,1,blit,blit,60,HF,2452,4
mw1d0eppzd,1,clate,clate,285,LF,2491,4
mw1d0eppzd,1,gled,gled,330,LF,2782,4
mw1d0eppzd,1,noom,noom,15,HF,1753,4
mw1d0eppzd,1,gorm,gorm,240,HF,2112,4
mw1d0eppzd,1,pim,pim,195,HF,2781,4
mw1d0eppzd,0,grah,noobda,105,LF,9999,4
mw1d0eppzd,0,noobda,grah,150,LF,5588,4
mw1d0eppzd,1,clate,clate,285,LF,2579,5
mw1d0eppzd,0,glah,gled,330,LF,7644,5
mw1d0eppzd,0,noobda,grah,150,LF,2504,5
mw1d0eppzd,1,noom,noom,15,HF,2878,5
mw1d0eppzd,1,pim,pim,195,HF,2106,5
mw1d0eppzd,1,blit,blit,60,HF,2350,5
mw1d0eppzd,0,grah,noobda,105,LF,6039,5
mw1d0eppzd,1,gorm,gorm,240,HF,2978,5
mw1d0eppzd,1,gled,gled,330,LF,6388,6
mw1d0eppzd,0,clate',clate,285,LF,3634,6
mw1d0eppzd,1,grah,grah,150,LF,3129,6
mw1d0eppzd,1,blit,blit,60,HF,1835,6
mw1d0eppzd,1,noom,noom,15,HF,2082,6
mw1d0eppzd,1,noobda,noobda,105,LF,4084,6
mw1d0eppzd,1,pim,pim,195,HF,2190,6
mw1d0eppzd,0,grom,gorm,240,HF,3311,6
mw1d0eppzd,1,grah,grah,150,LF,3259,7
mw1d0eppzd,1,gorm,gorm,240,HF,2572,7
mw1d0eppzd,1,clate,clate,285,LF,2239,7
mw1d0eppzd,1,pim,pim,195,HF,1790,7
mw1d0eppzd,1,blit,blit,60,HF,7136,7
mw1d0eppzd,1,noom,noom,15,HF,1901,7
mw1d0eppzd,1,noobda,noobda,105,LF,6425,7
mw1d0eppzd,1,gled,gled,330,LF,2404,7
n5h453lnx1,1,blit,blit,60,HF,6043,1
n5h453lnx1,1,grah,grah,195,HF,9666,1
n5h453lnx1,1,clate,clate,150,LF,14922,1
n5h453lnx1,1,gled,gled,240,HF,4894,1
n5h453lnx1,1,noom,noom,105,LF,7889,1
n5h453lnx1,1,pim,pim,330,LF,16905,1
n5h453lnx1,1,noobda,noobda,15,HF,7773,1
n5h453lnx1,1,gorm,gorm,285,LF,6655,1
nbw33ssk2y,1,pim,pim,60,HF,3192,1
nbw33ssk2y,0,grah,gorm,105,LF,6836,1
nbw33ssk2y,0,grah,gled,15,HF,4047,1
nbw33ssk2y,1,noom,noom,330,LF,10559,1
nbw33ssk2y,1,noobda,noobda,195,HF,4198,1
nbw33ssk2y,0,NA,clate,240,HF,1738,1
nbw33ssk2y,0,clate,grah,285,LF,4871,1
nbw33ssk2y,1,blit,blit,150,LF,3243,1
nbw33ssk2y,1,gled,gled,15,HF,4227,2
nbw33ssk2y,0,noom,grah,285,LF,3992,2
nbw33ssk2y,1,clate,clate,240,HF,3889,2
nbw33ssk2y,1,noom,noom,330,LF,13555,2
nbw33ssk2y,1,gorm,gorm,105,LF,4912,2
nbw33ssk2y,0,noosda,noobda,195,HF,7683,2
nbw33ssk2y,1,blit,blit,150,LF,4047,2
nbw33ssk2y,1,pim,pim,60,HF,3342,2
nbw33ssk2y,1,grah,grah,285,LF,4220,3
nbw33ssk2y,1,noom,noom,330,LF,3642,3
nbw33ssk2y,1,clate,clate,240,HF,2818,3
nbw33ssk2y,1,noobda,noobda,195,HF,9265,3
nbw33ssk2y,1,blit,blit,150,LF,6184,3
nbw33ssk2y,1,gled,gled,15,HF,4090,3
nbw33ssk2y,1,pim,pim,60,HF,4507,3
nbw33ssk2y,1,gorm,gorm,105,LF,3996,3
npxza50yle,0,clate,noobda,60,HF,14234,1
npxza50yle,1,pim,pim,285,LF,12137,1
npxza50yle,1,gorm,gorm,105,LF,10364,1
npxza50yle,0,noobda,clate,15,HF,14308,1
npxza50yle,1,blit,blit,195,HF,9701,1
npxza50yle,1,noom,noom,150,LF,11830,1
npxza50yle,1,gled,gled,330,LF,11635,1
npxza50yle,1,grah,grah,240,HF,11047,1
npxza50yle,1,clate,clate,15,HF,10781,2
npxza50yle,1,grah,grah,240,HF,9879,2
npxza50yle,1,gled,gled,330,LF,10934,2
npxza50yle,1,noobda,noobda,60,HF,9225,2
npxza50yle,1,noom,noom,150,LF,8618,2
npxza50yle,1,pim,pim,285,LF,9959,2
npxza50yle,1,blit,blit,195,HF,14730,2
npxza50yle,1,gorm,gorm,105,LF,12611,2
ntpbvmmezk,0,noom,grah,195,HF,12973,1
ntpbvmmezk,0,clate,pim,105,LF,7350,1
ntpbvmmezk,0,blit,gled,330,LF,8094,1
ntpbvmmezk,0,grah,blit,15,HF,15156,1
ntpbvmmezk,1,noom,noom,60,HF,7518,1
ntpbvmmezk,1,gorm,gorm,285,LF,6778,1
ntpbvmmezk,1,noobda,noobda,240,HF,4924,1
ntpbvmmezk,1,clate,clate,150,LF,5021,1
ntpbvmmezk,0,pim,gled,330,LF,12902,2
ntpbvmmezk,1,noom,noom,60,HF,3772,2
ntpbvmmezk,1,pim,pim,105,LF,4745,2
ntpbvmmezk,1,clate,clate,150,LF,3404,2
ntpbvmmezk,1,gorm,gorm,285,LF,3348,2
ntpbvmmezk,1,noobda,noobda,240,HF,5229,2
ntpbvmmezk,0,NA,blit,15,HF,5502,2
ntpbvmmezk,0,greh,grah,195,HF,8994,2
ntpbvmmezk,1,noobda,noobda,240,HF,6227,3
ntpbvmmezk,1,clate,clate,150,LF,6320,3
ntpbvmmezk,1,blit,blit,15,HF,8386,3
ntpbvmmezk,1,pim,pim,105,LF,3977,3
ntpbvmmezk,1,grah,grah,195,HF,5493,3
ntpbvmmezk,1,gorm,gorm,285,LF,5143,3
ntpbvmmezk,1,noom,noom,60,HF,4801,3
ntpbvmmezk,0,glah,gled,330,LF,17138,3
ntpbvmmezk,1,pim,pim,105,LF,4324,4
ntpbvmmezk,1,blit,blit,15,HF,5403,4
ntpbvmmezk,1,noom,noom,60,HF,3093,4
ntpbvmmezk,1,gorm,gorm,285,LF,5434,4
ntpbvmmezk,1,gled,gled,330,LF,6425,4
ntpbvmmezk,1,clate,clate,150,LF,6863,4
ntpbvmmezk,1,grah,grah,195,HF,6507,4
ntpbvmmezk,1,noobda,noobda,240,HF,7901,4
nyr0l1xwy9,1,noom,noom,285,LF,11160,1
nyr0l1xwy9,1,pim,pim,15,HF,5205,1
nyr0l1xwy9,0,gled,clate,105,LF,11661,1
nyr0l1xwy9,0,pim,gled,60,HF,3793,1
nyr0l1xwy9,0,noom,gorm,150,LF,12085,1
nyr0l1xwy9,0,noodla,noobda,240,HF,12160,1
nyr0l1xwy9,0,gled,blit,195,HF,51987,1
nyr0l1xwy9,0,noom,grah,330,LF,9268,1
nyr0l1xwy9,0,gled,pim,15,HF,6345,2
nyr0l1xwy9,0,pim,gled,60,HF,2897,2
nyr0l1xwy9,1,blit,blit,195,HF,4461,2
nyr0l1xwy9,1,noobda,noobda,240,HF,4525,2
nyr0l1xwy9,0,clate,gorm,150,LF,6516,2
nyr0l1xwy9,0,gorm,grah,330,LF,6908,2
nyr0l1xwy9,0,glef,noom,285,LF,7449,2
nyr0l1xwy9,0,norm,clate,105,LF,10961,2
nyr0l1xwy9,1,grah,grah,330,LF,7243,3
nyr0l1xwy9,0,gled,clate,105,LF,8564,3
nyr0l1xwy9,1,blit,blit,195,HF,6871,3
nyr0l1xwy9,0,gled,pim,15,HF,9917,3
nyr0l1xwy9,0,clate,gorm,150,LF,6448,3
nyr0l1xwy9,0,pim,gled,60,HF,3521,3
nyr0l1xwy9,0,gorm,noom,285,LF,5968,3
nyr0l1xwy9,1,noobda,noobda,240,HF,5566,3
nyr0l1xwy9,1,noom,noom,285,LF,4237,4
nyr0l1xwy9,1,gled,gled,60,HF,6110,4
nyr0l1xwy9,1,clate,clate,105,LF,4306,4
nyr0l1xwy9,1,blit,blit,195,HF,3981,4
nyr0l1xwy9,1,gorm,gorm,150,LF,10202,4
nyr0l1xwy9,1,grah,grah,330,LF,5614,4
nyr0l1xwy9,1,pim,pim,15,HF,3388,4
nyr0l1xwy9,1,noobda,noobda,240,HF,4139,4
o1wzdyp4t0,1,gled,gled,15,HF,6239,1
o1wzdyp4t0,0,pim,gorm,240,HF,3255,1
o1wzdyp4t0,1,grah,grah,105,LF,4323,1
o1wzdyp4t0,0,brah,noom,330,LF,8925,1
o1wzdyp4t0,1,pim,pim,60,HF,9726,1
o1wzdyp4t0,0,pim,clate,285,LF,3597,1
o1wzdyp4t0,1,blit,blit,150,LF,5475,1
o1wzdyp4t0,1,noobda,noobda,195,HF,4322,1
o1wzdyp4t0,1,noobda,noobda,195,HF,11133,2
o1wzdyp4t0,1,gled,gled,15,HF,3973,2
o1wzdyp4t0,1,pim,pim,60,HF,2692,2
o1wzdyp4t0,1,blit,blit,150,LF,4634,2
o1wzdyp4t0,1,clate,clate,285,LF,5425,2
o1wzdyp4t0,1,noom,noom,330,LF,4976,2
o1wzdyp4t0,1,gorm,gorm,240,HF,5600,2
o1wzdyp4t0,1,grah,grah,105,LF,10680,2
oblg9zgtg1,1,gorm,gorm,60,HF,4990,1
oblg9zgtg1,1,grah,grah,150,LF,8872,1
oblg9zgtg1,1,clate,clate,195,HF,4279,1
oblg9zgtg1,1,pim,pim,15,HF,3221,1
oblg9zgtg1,1,gled,gled,105,LF,3666,1
oblg9zgtg1,1,noom,noom,240,HF,6646,1
oblg9zgtg1,1,noobda,noobda,285,LF,3809,1
oblg9zgtg1,1,blit,blit,330,LF,3388,1
off1rjg2v8,1,noom,noom,240,HF,4376,1
off1rjg2v8,0,NA,gorm,105,LF,8536,1
off1rjg2v8,1,grah,grah,15,HF,3059,1
off1rjg2v8,1,clate,clate,285,LF,4827,1
off1rjg2v8,1,gled,gled,60,HF,2496,1
off1rjg2v8,0,gloobda,noobda,330,LF,5572,1
off1rjg2v8,0,glit,blit,150,LF,4078,1
off1rjg2v8,1,pim,pim,195,HF,2164,1
off1rjg2v8,1,grah,grah,15,HF,2696,2
off1rjg2v8,1,gorm,gorm,105,LF,1608,2
off1rjg2v8,1,clate,clate,285,LF,2306,2
off1rjg2v8,1,noom,noom,240,HF,1883,2
off1rjg2v8,1,blit,blit,150,LF,15145,2
off1rjg2v8,1,gled,gled,60,HF,5833,2
off1rjg2v8,1,noobda,noobda,330,LF,8498,2
off1rjg2v8,1,pim,pim,195,HF,5697,2
olu44g0ad9,1,noobda,noobda,195,HF,10117,1
olu44g0ad9,1,pim,pim,105,LF,2061,1
olu44g0ad9,1,gorm,gorm,285,LF,13014,1
olu44g0ad9,1,blit,blit,150,LF,8623,1
olu44g0ad9,1,gled,gled,330,LF,8299,1
olu44g0ad9,1,noom,noom,15,HF,2304,1
olu44g0ad9,1,grah,grah,60,HF,8443,1
olu44g0ad9,1,clate,clate,240,HF,6748,1
ooqwy0vajl,0,blem,blit,60,HF,10486,1
ooqwy0vajl,1,noobda,noobda,105,LF,4539,1
ooqwy0vajl,1,pim,pim,15,HF,2755,1
ooqwy0vajl,0,blit,clate,150,LF,6338,1
ooqwy0vajl,0,noobda,noom,285,LF,4012,1
ooqwy0vajl,0,blet,grah,330,LF,6319,1
ooqwy0vajl,0,clate,gled,240,HF,8944,1
ooqwy0vajl,0,noobda,gorm,195,HF,5431,1
ooqwy0vajl,0,gorm,clate,150,LF,19783,2
ooqwy0vajl,0,gled,gorm,195,HF,6443,2
ooqwy0vajl,1,blit,blit,60,HF,8517,2
ooqwy0vajl,0,gorm,noom,285,LF,12616,2
ooqwy0vajl,1,pim,pim,15,HF,3871,2
ooqwy0vajl,0,gled,grah,330,LF,6280,2
ooqwy0vajl,0,clate,gled,240,HF,11924,2
ooqwy0vajl,1,noobda,noobda,105,LF,31539,2
ooqwy0vajl,1,blit,blit,60,HF,18220,3
ooqwy0vajl,1,gorm,gorm,195,HF,11513,3
ooqwy0vajl,1,grah,grah,330,LF,10335,3
ooqwy0vajl,1,clate,clate,150,LF,9565,3
