subject_id,is_correct,response_text,target,angle,targetFreq
v0ts2y4y2k,1,clate,clate,285,LF
v0ts2y4y2k,1,grah,grah,330,LF
v9najnws3y,1,noobda,noobda,15,HF
v9najnws3y,1,clate,clate,60,HF
v9najnws3y,1,gled,gled,105,LF
v9najnws3y,1,pim,pim,150,LF
v9najnws3y,1,noom,noom,195,HF
v9najnws3y,1,blit,blit,240,HF
v9najnws3y,1,gorm,gorm,285,LF
v9najnws3y,1,grah,grah,330,LF
vc2eq0f8f5,1,grah,grah,15,HF
vc2eq0f8f5,1,gled,gled,60,HF
vc2eq0f8f5,1,gorm,gorm,105,LF
vc2eq0f8f5,1,blit,blit,150,LF
vc2eq0f8f5,1,noobda,noobda,195,HF
vc2eq0f8f5,1,noom,noom,240,HF
vc2eq0f8f5,1,pim,pim,285,LF
vc2eq0f8f5,1,clate,clate,330,LF
ve05k9mzol,1,noom,noom,15,HF
ve05k9mzol,1,grah,grah,60,HF
ve05k9mzol,1,clate,clate,105,LF
ve05k9mzol,1,noobda,noobda,150,LF
ve05k9mzol,1,gled,gled,195,HF
ve05k9mzol,1,pim,pim,240,HF
ve05k9mzol,1,blit,blit,285,LF
ve05k9mzol,1,gorm,gorm,330,LF
vkdca2f9kr,1,noom,noom,15,HF
vkdca2f9kr,1,noobda,noobda,60,HF
vkdca2f9kr,1,gorm,gorm,105,LF
vkdca2f9kr,1,clate,clate,150,LF
vkdca2f9kr,1,blit,blit,195,HF
vkdca2f9kr,1,grah,grah,240,HF
vkdca2f9kr,1,gled,gled,285,LF
vkdca2f9kr,1,pim,pim,330,LF
w69wwtke6m,1,gled,gled,15,HF
w69wwtke6m,1,grah,grah,60,HF
w69wwtke6m,1,noobda,noobda,105,LF
w69wwtke6m,1,gorm,gorm,150,LF
w69wwtke6m,1,clate,clate,195,HF
w69wwtke6m,1,blit,blit,240,HF
w69wwtke6m,1,noom,noom,285,LF
w69wwtke6m,1,pim,pim,330,LF
w8rytda2wn,1,grah,grah,15,HF
w8rytda2wn,1,gled,gled,60,HF
w8rytda2wn,1,blit,blit,105,LF
w8rytda2wn,1,pim,pim,150,LF
w8rytda2wn,1,noobda,noobda,195,HF
w8rytda2wn,1,gorm,gorm,240,HF
w8rytda2wn,1,clate,clate,285,LF
w8rytda2wn,1,noom,noom,330,LF
wcwktwucuq,1,pim,pim,15,HF
wcwktwucuq,1,blit,blit,60,HF
wcwktwucuq,1,gorm,gorm,105,LF
wcwktwucuq,1,grah,grah,150,LF
wcwktwucuq,1,noom,noom,195,HF
wcwktwucuq,1,gled,gled,240,HF
wcwktwucuq,1,clate,clate,285,LF
wcwktwucuq,1,noobda,noobda,330,LF
wq0es8yup3,1,gled,gled,15,HF
wq0es8yup3,1,pim,pim,60,HF
wq0es8yup3,1,gorm,gorm,105,LF
wq0es8yup3,1,grah,grah,150,LF
wq0es8yup3,1,clate,clate,195,HF
wq0es8yup3,1,noobda,noobda,240,HF
wq0es8yup3,1,noom,noom,285,LF
wq0es8yup3,1,blit,blit,330,LF
x00p8gqg12,1,pim,pim,15,HF
x00p8gqg12,1,grah,grah,60,HF
x00p8gqg12,1,noobda,noobda,105,LF
x00p8gqg12,1,noom,noom,150,LF
x00p8gqg12,1,gorm,gorm,195,HF
x00p8gqg12,1,clate,clate,240,HF
x00p8gqg12,1,blit,blit,285,LF
x00p8gqg12,1,gled,gled,330,LF
xnh52jthk3,0,north west,noom,15,HF
xnh52jthk3,0,north west,noom,15,HF
xnh52jthk3,1,noom,noom,15,HF
xnh52jthk3,1,blit,blit,60,HF
xnh52jthk3,1,grah,grah,105,LF
xnh52jthk3,1,gorm,gorm,150,LF
xnh52jthk3,1,gled,gled,195,HF
xnh52jthk3,1,pim,pim,240,HF
xnh52jthk3,1,noobda,noobda,285,LF
xnh52jthk3,1,clate,clate,330,LF
xpm7oory0n,1,noom,noom,15,HF
xpm7oory0n,1,pim,pim,60,HF
xpm7oory0n,1,grah,grah,105,LF
xpm7oory0n,1,gorm,gorm,150,LF
xpm7oory0n,0,NA,noobda,195,HF
xpm7oory0n,1,noobda,noobda,195,HF
xpm7oory0n,1,blit,blit,240,HF
xpm7oory0n,1,gled,gled,285,LF
xpm7oory0n,1,clate,clate,330,LF
ybqymvb2ux,1,clate,clate,15,HF
ybqymvb2ux,1,grah,grah,60,HF
ybqymvb2ux,1,pim,pim,105,LF
ybqymvb2ux,1,blit,blit,150,LF
ybqymvb2ux,1,noom,noom,195,HF
ybqymvb2ux,1,gorm,gorm,240,HF
ybqymvb2ux,1,gled,gled,285,LF
ybqymvb2ux,1,noobda,noobda,330,LF
ym8mwaxsnp,1,noobda,noobda,15,HF
ym8mwaxsnp,1,grah,grah,60,HF
ym8mwaxsnp,1,clate,clate,105,LF
ym8mwaxsnp,1,blit,blit,150,LF
ym8mwaxsnp,1,gorm,gorm,195,HF
ym8mwaxsnp,1,noom,noom,240,HF
ym8mwaxsnp,1,pim,pim,285,LF
ym8mwaxsnp,1,gled,gled,330,LF
ynd121jspy,1,gorm,gorm,15,HF
ynd121jspy,1,noobda,noobda,60,HF
ynd121jspy,1,pim,pim,105,LF
ynd121jspy,1,clate,clate,150,LF
ynd121jspy,1,gled,gled,195,HF
ynd121jspy,1,blit,blit,240,HF
ynd121jspy,1,grah,grah,285,LF
ynd121jspy,1,noom,noom,330,LF
yrjlzegnoj,1,noobda,noobda,15,HF
yrjlzegnoj,1,gorm,gorm,60,HF
yrjlzegnoj,1,noom,noom,105,LF
yrjlzegnoj,1,blit,blit,150,LF
yrjlzegnoj,1,gled,gled,195,HF
yrjlzegnoj,1,clate,clate,240,HF
yrjlzegnoj,1,grah,grah,285,LF
yrjlzegnoj,1,pim,pim,330,LF
ytw1pqq2qh,1,noobda,noobda,15,HF
ytw1pqq2qh,1,gorm,gorm,60,HF
ytw1pqq2qh,1,blit,blit,105,LF
ytw1pqq2qh,1,gled,gled,150,LF
ytw1pqq2qh,1,noom,noom,195,HF
ytw1pqq2qh,1,clate,clate,240,HF
ytw1pqq2qh,1,grah,grah,285,LF
ytw1pqq2qh,1,pim,pim,330,LF
z2jrbz4zof,1,pim,pim,15,HF
z2jrbz4zof,1,gorm,gorm,60,HF
z2jrbz4zof,1,blit,blit,105,LF
z2jrbz4zof,1,noobda,noobda,150,LF
z2jrbz4zof,1,clate,clate,195,HF
z2jrbz4zof,1,grah,grah,240,HF
z2jrbz4zof,1,gled,gled,285,LF
z2jrbz4zof,1,noom,noom,330,LF
z41az9tn39,1,gorm,gorm,15,HF
z41az9tn39,1,noobda,noobda,60,HF
z41az9tn39,1,noom,noom,105,LF
z41az9tn39,1,clate,clate,150,LF
z41az9tn39,1,blit,blit,195,HF
z41az9tn39,1,pim,pim,240,HF
z41az9tn39,1,gled,gled,285,LF
z41az9tn39,1,grah,grah,330,LF
z8zdkp7dgw,1,noobda,noobda,15,HF
z8zdkp7dgw,1,noom,noom,60,HF
z8zdkp7dgw,1,clate,clate,105,LF
z8zdkp7dgw,1,blit,blit,150,LF
z8zdkp7dgw,1,grah,grah,195,HF
z8zdkp7dgw,1,pim,pim,240,HF
z8zdkp7dgw,1,gled,gled,285,LF
z8zdkp7dgw,1,gorm,gorm,330,LF
z9o3zakd1d,1,noobda,noobda,15,HF
z9o3zakd1d,1,grah,grah,60,HF
z9o3zakd1d,1,pim,pim,105,LF
z9o3zakd1d,1,noom,noom,150,LF
z9o3zakd1d,1,gorm,gorm,195,HF
z9o3zakd1d,1,gled,gled,240,HF
z9o3zakd1d,1,clate,clate,285,LF
z9o3zakd1d,1,blit,blit,330,LF
zbjy6wmfqm,1,noom,noom,15,HF
zbjy6wmfqm,1,gorm,gorm,60,HF
zbjy6wmfqm,1,noobda,noobda,105,LF
zbjy6wmfqm,1,gled,gled,150,LF
zbjy6wmfqm,1,pim,pim,195,HF
zbjy6wmfqm,1,blit,blit,240,HF
zbjy6wmfqm,1,grah,grah,285,LF
zbjy6wmfqm,1,clate,clate,330,LF
zc16eafb5s,1,pim,pim,15,HF
zc16eafb5s,1,noobda,noobda,60,HF
zc16eafb5s,1,gled,gled,105,LF
zc16eafb5s,1,noom,noom,150,LF
zc16eafb5s,1,grah,grah,195,HF
zc16eafb5s,1,blit,blit,240,HF
zc16eafb5s,1,gorm,gorm,285,LF
zc16eafb5s,1,clate,clate,330,LF
zebb16z02e,1,blit,blit,15,HF
zebb16z02e,1,noom,noom,60,HF
zebb16z02e,1,gled,gled,105,LF
zebb16z02e,1,grah,grah,150,LF
zebb16z02e,1,noobda,noobda,195,HF
zebb16z02e,1,gorm,gorm,240,HF
zebb16z02e,1,clate,clate,285,LF
zebb16z02e,1,pim,pim,330,LF
zp8syw708r,1,blit,blit,15,HF
zp8syw708r,1,grah,grah,60,HF
zp8syw708r,1,noobda,noobda,105,LF
zp8syw708r,1,pim,pim,150,LF
zp8syw708r,1,clate,clate,195,HF
zp8syw708r,1,gled,gled,240,HF
zp8syw708r,1,gorm,gorm,285,LF
zp8syw708r,1,noom,noom,330,LF
ztmh65qfym,1,gled,gled,15,HF
ztmh65qfym,1,pim,pim,60,HF
ztmh65qfym,1,noom,noom,105,LF
ztmh65qfym,1,blit,blit,150,LF
ztmh65qfym,1,clate,clate,195,HF
ztmh65qfym,1,noobda,noobda,240,HF
ztmh65qfym,1,grah,grah,285,LF
ztmh65qfym,1,gorm,gorm,330,LF
zz1m5zysfx,1,gorm,gorm,15,HF
zz1m5zysfx,1,gled,gled,60,HF
zz1m5zysfx,1,grah,grah,105,LF
zz1m5zysfx,1,clate,clate,150,LF
zz1m5zysfx,1,blit,blit,195,HF
zz1m5zysfx,1,pim,pim,240,HF
zz1m5zysfx,1,noobda,noobda,285,LF
zz1m5zysfx,1,noom,noom,330,LF
